City,Metric,Month,Forecasted Value
DIYARBAKIR,En Yüksek Sıcaklık (°C),2024-03,42.35000422499789
DIYARBAKIR,En Yüksek Sıcaklık (°C),2024-04,49.35000422499789
DIYARBAKIR,En Yüksek Sıcaklık (°C),2024-05,53.85000422499789
DIYARBAKIR,En Yüksek Sıcaklık (°C),2024-06,56.05000422499789
DIYARBAKIR,En Yüksek Sıcaklık (°C),2024-07,60.250004224997895
DIYARBAKIR,En Yüksek Sıcaklık (°C),2024-08,59.95000422499789
DIYARBAKIR,En Yüksek Sıcaklık (°C),2024-09,56.250004224997895
DIYARBAKIR,En Yüksek Sıcaklık (°C),2024-10,49.750004224997895
DIYARBAKIR,En Yüksek Sıcaklık (°C),2024-11,42.45000422499789
DIYARBAKIR,En Yüksek Sıcaklık (°C),2024-12,36.55000422499789
DIYARBAKIR,En Düşük Sıcaklık (°C),2024-01,-35.500006049996976
DIYARBAKIR,En Düşük Sıcaklık (°C),2024-02,-32.30000604999698
DIYARBAKIR,En Düşük Sıcaklık (°C),2024-03,-25.30000604999698
DIYARBAKIR,En Düşük Sıcaklık (°C),2024-04,-17.40000604999698
DIYARBAKIR,En Düşük Sıcaklık (°C),2024-05,-10.50000604999698
DIYARBAKIR,En Düşük Sıcaklık (°C),2024-06,-9.50000604999698
DIYARBAKIR,En Düşük Sıcaklık (°C),2024-07,-1.4000060499969802
DIYARBAKIR,En Düşük Sıcaklık (°C),2024-08,0.09999395000301958
DIYARBAKIR,En Düşük Sıcaklık (°C),2024-09,-7.3000060499969806
DIYARBAKIR,En Düşük Sıcaklık (°C),2024-10,-13.100006049996981
DIYARBAKIR,En Düşük Sıcaklık (°C),2024-11,-24.20000604999698
DIYARBAKIR,En Düşük Sıcaklık (°C),2024-12,-34.70000604999697
DIYARBAKIR,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-01,0.0
DIYARBAKIR,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-02,0.0
DIYARBAKIR,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-03,0.0
DIYARBAKIR,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-04,0.0
DIYARBAKIR,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-05,0.0
DIYARBAKIR,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-06,0.0
DIYARBAKIR,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-07,0.0
DIYARBAKIR,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-08,0.0
DIYARBAKIR,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-09,0.0
DIYARBAKIR,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-10,0.0
DIYARBAKIR,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-11,0.0
DIYARBAKIR,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-12,0.0
DUZCE,Ortalama Sıcaklık (°C),2024-01,7.650000924999537
DUZCE,Ortalama Sıcaklık (°C),2024-02,9.150000924999537
DUZCE,Ortalama Sıcaklık (°C),2024-03,11.550000924999537
DUZCE,Ortalama Sıcaklık (°C),2024-04,16.15000092499954
DUZCE,Ortalama Sıcaklık (°C),2024-05,20.45000092499954
DUZCE,Ortalama Sıcaklık (°C),2024-06,24.25000092499954
DUZCE,Ortalama Sıcaklık (°C),2024-07,26.350000924999538
DUZCE,Ortalama Sıcaklık (°C),2024-08,26.25000092499954
DUZCE,Ortalama Sıcaklık (°C),2024-09,22.65000092499954
DUZCE,Ortalama Sıcaklık (°C),2024-10,18.15000092499954
DUZCE,Ortalama Sıcaklık (°C),2024-11,13.45000092499954
DUZCE,Ortalama Sıcaklık (°C),2024-12,9.750000924999538
DUZCE,Ortalama En Yüksek Sıcaklık (°C),2024-01,14.550002074998961
DUZCE,Ortalama En Yüksek Sıcaklık (°C),2024-02,16.75000207499896
DUZCE,Ortalama En Yüksek Sıcaklık (°C),2024-03,19.85000207499896
DUZCE,Ortalama En Yüksek Sıcaklık (°C),2024-04,25.25000207499896
DUZCE,Ortalama En Yüksek Sıcaklık (°C),2024-05,29.65000207499896
DUZCE,Ortalama En Yüksek Sıcaklık (°C),2024-06,33.35000207499896
DUZCE,Ortalama En Yüksek Sıcaklık (°C),2024-07,35.35000207499896
DUZCE,Ortalama En Yüksek Sıcaklık (°C),2024-08,35.55000207499896
DUZCE,Ortalama En Yüksek Sıcaklık (°C),2024-09,32.25000207499896
DUZCE,Ortalama En Yüksek Sıcaklık (°C),2024-10,27.15000207499896
DUZCE,Ortalama En Yüksek Sıcaklık (°C),2024-11,21.95000207499896
DUZCE,Ortalama En Yüksek Sıcaklık (°C),2024-12,16.65000207499896
DUZCE,Ortalama En Düşük Sıcaklık (°C),2024-01,2.750000124999937
DUZCE,Ortalama En Düşük Sıcaklık (°C),2024-02,3.650000124999937
DUZCE,Ortalama En Düşük Sıcaklık (°C),2024-03,5.7500001249999375
DUZCE,Ortalama En Düşük Sıcaklık (°C),2024-04,9.450000124999937
DUZCE,Ortalama En Düşük Sıcaklık (°C),2024-05,13.550000124999938
DUZCE,Ortalama En Düşük Sıcaklık (°C),2024-06,17.050000124999936
DUZCE,Ortalama En Düşük Sıcaklık (°C),2024-07,19.150000124999934
DUZCE,Ortalama En Düşük Sıcaklık (°C),2024-08,19.250000124999936
DUZCE,Ortalama En Düşük Sıcaklık (°C),2024-09,15.750000124999936
DUZCE,Ortalama En Düşük Sıcaklık (°C),2024-10,12.050000124999938
DUZCE,Ortalama En Düşük Sıcaklık (°C),2024-11,7.550000124999937
DUZCE,Ortalama En Düşük Sıcaklık (°C),2024-12,4.7500001249999375
DUZCE,Ortalama Güneşlenme Süresi (saat),2024-01,2.90000049999975
DUZCE,Ortalama Güneşlenme Süresi (saat),2024-02,3.90000049999975
DUZCE,Ortalama Güneşlenme Süresi (saat),2024-03,4.700000499999749
DUZCE,Ortalama Güneşlenme Süresi (saat),2024-04,6.200000499999749
DUZCE,Ortalama Güneşlenme Süresi (saat),2024-05,7.60000049999975
DUZCE,Ortalama Güneşlenme Süresi (saat),2024-06,8.80000049999975
DUZCE,Ortalama Güneşlenme Süresi (saat),2024-07,9.50000049999975
DUZCE,Ortalama Güneşlenme Süresi (saat),2024-08,9.10000049999975
DUZCE,Ortalama Güneşlenme Süresi (saat),2024-09,7.50000049999975
DUZCE,Ortalama Güneşlenme Süresi (saat),2024-10,5.20000049999975
DUZCE,Ortalama Güneşlenme Süresi (saat),2024-11,3.7000004999997502
DUZCE,Ortalama Güneşlenme Süresi (saat),2024-12,2.8000004999997508
DUZCE,Ortalama Yağışlı Gün Sayısı,2024-01,22.860003784998106
DUZCE,Ortalama Yağışlı Gün Sayısı,2024-02,21.150003784998106
DUZCE,Ortalama Yağışlı Gün Sayısı,2024-03,21.500003784998107
DUZCE,Ortalama Yağışlı Gün Sayısı,2024-04,20.040003784998106
DUZCE,Ortalama Yağışlı Gün Sayısı,2024-05,19.400003784998106
DUZCE,Ortalama Yağışlı Gün Sayısı,2024-06,17.580003784998105
DUZCE,Ortalama Yağışlı Gün Sayısı,2024-07,13.920003784998105
DUZCE,Ortalama Yağışlı Gün Sayısı,2024-08,13.700003784998106
DUZCE,Ortalama Yağışlı Gün Sayısı,2024-09,15.370003784998106
DUZCE,Ortalama Yağışlı Gün Sayısı,2024-10,18.550003784998104
DUZCE,Ortalama Yağışlı Gün Sayısı,2024-11,19.500003784998103
DUZCE,Ortalama Yağışlı Gün Sayısı,2024-12,23.010003784998105
DUZCE,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-01,146.10002254998872
DUZCE,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-02,127.00002254998871
DUZCE,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-03,130.90002254998873
DUZCE,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-04,116.10002254998874
DUZCE,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-05,118.20002254998873
DUZCE,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-06,127.00002254998873
DUZCE,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-07,102.60002254998874
DUZCE,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-08,106.70002254998873
DUZCE,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-09,107.60002254998874
DUZCE,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-10,135.50002254998873
DUZCE,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-11,133.90002254998873
DUZCE,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-12,156.90002254998873
DUZCE,En Yüksek Sıcaklık (°C),2024-01,42.250006524996735
DUZCE,En Yüksek Sıcaklık (°C),2024-02,43.05000652499674
DUZCE,En Yüksek Sıcaklık (°C),2024-03,48.35000652499674
DUZCE,En Yüksek Sıcaklık (°C),2024-04,50.85000652499674
DUZCE,En Yüksek Sıcaklık (°C),2024-05,55.65000652499674
DUZCE,En Yüksek Sıcaklık (°C),2024-06,55.15000652499673
DUZCE,En Yüksek Sıcaklık (°C),2024-07,58.55000652499673
DUZCE,En Yüksek Sıcaklık (°C),2024-08,58.15000652499673
DUZCE,En Yüksek Sıcaklık (°C),2024-09,54.850006524996736
DUZCE,En Yüksek Sıcaklık (°C),2024-10,54.350006524996736
DUZCE,En Yüksek Sıcaklık (°C),2024-11,47.45000652499673
DUZCE,En Yüksek Sıcaklık (°C),2024-12,45.35000652499673
DUZCE,En Düşük Sıcaklık (°C),2024-01,-26.750005124997436
DUZCE,En Düşük Sıcaklık (°C),2024-02,-23.550005124997437
DUZCE,En Düşük Sıcaklık (°C),2024-03,-19.850005124997438
DUZCE,En Düşük Sıcaklık (°C),2024-04,-9.250005124997438
DUZCE,En Düşük Sıcaklık (°C),2024-05,-5.850005124997438
DUZCE,En Düşük Sıcaklık (°C),2024-06,0.34999487500256254
DUZCE,En Düşük Sıcaklık (°C),2024-07,2.5499948750025636
DUZCE,En Düşük Sıcaklık (°C),2024-08,1.349994875002562
DUZCE,En Düşük Sıcaklık (°C),2024-09,-1.7500051249974375
DUZCE,En Düşük Sıcaklık (°C),2024-10,-7.450005124997437
DUZCE,En Düşük Sıcaklık (°C),2024-11,-13.050005124997437
DUZCE,En Düşük Sıcaklık (°C),2024-12,-22.750005124997436
DUZCE,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-01,0.0
DUZCE,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-02,0.0
DUZCE,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-03,0.0
DUZCE,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-04,0.0
DUZCE,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-05,0.0
DUZCE,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-06,0.0
DUZCE,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-07,0.0
DUZCE,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-08,0.0
DUZCE,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-09,0.0
DUZCE,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-10,0.0
DUZCE,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-11,0.0
DUZCE,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-12,0.0
EDIRNE,Ortalama Sıcaklık (°C),2024-01,5.950000674999663
EDIRNE,Ortalama Sıcaklık (°C),2024-02,7.650000674999663
EDIRNE,Ortalama Sıcaklık (°C),2024-03,10.850000674999661
EDIRNE,Ortalama Sıcaklık (°C),2024-04,16.050000674999662
EDIRNE,Ortalama Sıcaklık (°C),2024-05,21.25000067499966
EDIRNE,Ortalama Sıcaklık (°C),2024-06,25.45000067499966
EDIRNE,Ortalama Sıcaklık (°C),2024-07,27.95000067499966
EDIRNE,Ortalama Sıcaklık (°C),2024-08,27.75000067499966
EDIRNE,Ortalama Sıcaklık (°C),2024-09,23.350000674999663
EDIRNE,Ortalama Sıcaklık (°C),2024-10,17.75000067499966
EDIRNE,Ortalama Sıcaklık (°C),2024-11,12.450000674999664
EDIRNE,Ortalama Sıcaklık (°C),2024-12,7.850000674999665
EDIRNE,Ortalama En Yüksek Sıcaklık (°C),2024-01,11.95000167499916
EDIRNE,Ortalama En Yüksek Sıcaklık (°C),2024-02,14.650001674999162
EDIRNE,Ortalama En Yüksek Sıcaklık (°C),2024-03,18.650001674999164
EDIRNE,Ortalama En Yüksek Sıcaklık (°C),2024-04,24.550001674999166
EDIRNE,Ortalama En Yüksek Sıcaklık (°C),2024-05,30.050001674999166
EDIRNE,Ortalama En Yüksek Sıcaklık (°C),2024-06,34.450001674999164
EDIRNE,Ortalama En Yüksek Sıcaklık (°C),2024-07,37.25000167499917
EDIRNE,Ortalama En Yüksek Sıcaklık (°C),2024-08,37.25000167499917
EDIRNE,Ortalama En Yüksek Sıcaklık (°C),2024-09,32.65000167499917
EDIRNE,Ortalama En Yüksek Sıcaklık (°C),2024-10,26.05000167499917
EDIRNE,Ortalama En Yüksek Sıcaklık (°C),2024-11,19.450001674999168
EDIRNE,Ortalama En Yüksek Sıcaklık (°C),2024-12,13.850001674999167
EDIRNE,Ortalama En Düşük Sıcaklık (°C),2024-01,1.1499998750000617
EDIRNE,Ortalama En Düşük Sıcaklık (°C),2024-02,2.149999875000062
EDIRNE,Ortalama En Düşük Sıcaklık (°C),2024-03,4.549999875000061
EDIRNE,Ortalama En Düşük Sıcaklık (°C),2024-04,8.74999987500006
EDIRNE,Ortalama En Düşük Sıcaklık (°C),2024-05,13.34999987500006
EDIRNE,Ortalama En Düşük Sıcaklık (°C),2024-06,17.149999875000063
EDIRNE,Ortalama En Düşük Sıcaklık (°C),2024-07,19.04999987500006
EDIRNE,Ortalama En Düşük Sıcaklık (°C),2024-08,18.949999875000064
EDIRNE,Ortalama En Düşük Sıcaklık (°C),2024-09,15.149999875000063
EDIRNE,Ortalama En Düşük Sıcaklık (°C),2024-10,10.949999875000064
EDIRNE,Ortalama En Düşük Sıcaklık (°C),2024-11,6.949999875000063
EDIRNE,Ortalama En Düşük Sıcaklık (°C),2024-12,3.049999875000063
EDIRNE,Ortalama Güneşlenme Süresi (saat),2024-01,3.4000005999997
EDIRNE,Ortalama Güneşlenme Süresi (saat),2024-02,4.6000005999997
EDIRNE,Ortalama Güneşlenme Süresi (saat),2024-03,5.500000599999701
EDIRNE,Ortalama Güneşlenme Süresi (saat),2024-04,7.200000599999701
EDIRNE,Ortalama Güneşlenme Süresi (saat),2024-05,9.0000005999997
EDIRNE,Ortalama Güneşlenme Süresi (saat),2024-06,10.200000599999699
EDIRNE,Ortalama Güneşlenme Süresi (saat),2024-07,11.300000599999699
EDIRNE,Ortalama Güneşlenme Süresi (saat),2024-08,10.800000599999699
EDIRNE,Ortalama Güneşlenme Süresi (saat),2024-09,8.500000599999698
EDIRNE,Ortalama Güneşlenme Süresi (saat),2024-10,6.200000599999698
EDIRNE,Ortalama Güneşlenme Süresi (saat),2024-11,4.200000599999698
EDIRNE,Ortalama Güneşlenme Süresi (saat),2024-12,3.200000599999698
EDIRNE,Ortalama Yağışlı Gün Sayısı,2024-01,19.11500305749847
EDIRNE,Ortalama Yağışlı Gün Sayısı,2024-02,16.39500305749847
EDIRNE,Ortalama Yağışlı Gün Sayısı,2024-03,16.62500305749847
EDIRNE,Ortalama Yağışlı Gün Sayısı,2024-04,17.025003057498473
EDIRNE,Ortalama Yağışlı Gün Sayısı,2024-05,17.175003057498472
EDIRNE,Ortalama Yağışlı Gün Sayısı,2024-06,15.535003057498473
EDIRNE,Ortalama Yağışlı Gün Sayısı,2024-07,12.235003057498473
EDIRNE,Ortalama Yağışlı Gün Sayısı,2024-08,10.765003057498472
EDIRNE,Ortalama Yağışlı Gün Sayısı,2024-09,11.625003057498471
EDIRNE,Ortalama Yağışlı Gün Sayısı,2024-10,14.475003057498471
EDIRNE,Ortalama Yağışlı Gün Sayısı,2024-11,17.30500305749847
EDIRNE,Ortalama Yağışlı Gün Sayısı,2024-12,19.885003057498473
EDIRNE,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-01,103.10001624999187
EDIRNE,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-02,90.30001624999188
EDIRNE,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-03,88.20001624999188
EDIRNE,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-04,86.80001624999188
EDIRNE,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-05,90.50001624999189
EDIRNE,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-06,85.20001624999189
EDIRNE,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-07,69.80001624999188
EDIRNE,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-08,61.400016249991886
EDIRNE,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-09,74.00001624999189
EDIRNE,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-10,94.8000162499919
EDIRNE,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-11,105.40001624999189
EDIRNE,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-12,108.70001624999189
EDIRNE,En Yüksek Sıcaklık (°C),2024-01,33.150005124997435
EDIRNE,En Yüksek Sıcaklık (°C),2024-02,35.95000512499743
EDIRNE,En Yüksek Sıcaklık (°C),2024-03,40.65000512499743
EDIRNE,En Yüksek Sıcaklık (°C),2024-04,46.15000512499743
EDIRNE,En Yüksek Sıcaklık (°C),2024-05,49.75000512499743
EDIRNE,En Yüksek Sıcaklık (°C),2024-06,55.25000512499743
EDIRNE,En Yüksek Sıcaklık (°C),2024-07,56.75000512499743
EDIRNE,En Yüksek Sıcaklık (°C),2024-08,54.550005124997426
EDIRNE,En Yüksek Sıcaklık (°C),2024-09,52.550005124997426
EDIRNE,En Yüksek Sıcaklık (°C),2024-10,48.450005124997425
EDIRNE,En Yüksek Sıcaklık (°C),2024-11,40.65000512499743
EDIRNE,En Yüksek Sıcaklık (°C),2024-12,35.550005124997426
EDIRNE,En Düşük Sıcaklık (°C),2024-01,-24.650004874997563
EDIRNE,En Düşük Sıcaklık (°C),2024-02,-24.150004874997563
EDIRNE,En Düşük Sıcaklık (°C),2024-03,-17.150004874997563
EDIRNE,En Düşük Sıcaklık (°C),2024-04,-9.250004874997561
EDIRNE,En Düşük Sıcaklık (°C),2024-05,-4.450004874997562
EDIRNE,En Düşük Sıcaklık (°C),2024-06,0.8499951250024367
EDIRNE,En Düşük Sıcaklık (°C),2024-07,2.8499951250024376
EDIRNE,En Düşük Sıcaklık (°C),2024-08,3.7499951250024375
EDIRNE,En Düşük Sıcaklık (°C),2024-09,-4.950004874997566
EDIRNE,En Düşük Sıcaklık (°C),2024-10,-8.850004874997564
EDIRNE,En Düşük Sıcaklık (°C),2024-11,-14.550004874997565
EDIRNE,En Düşük Sıcaklık (°C),2024-12,-20.050004874997562
EDIRNE,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-01,0.0
EDIRNE,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-02,0.0
EDIRNE,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-03,0.0
EDIRNE,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-04,0.0
EDIRNE,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-05,0.0
EDIRNE,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-06,0.0
EDIRNE,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-07,0.0
EDIRNE,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-08,0.0
EDIRNE,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-09,0.0
EDIRNE,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-10,0.0
EDIRNE,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-11,0.0
EDIRNE,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-12,0.0
ELAZIG,Ortalama Sıcaklık (°C),2024-01,1.3999998000001004
ELAZIG,Ortalama Sıcaklık (°C),2024-02,2.8999998000001
ELAZIG,Ortalama Sıcaklık (°C),2024-03,7.799999800000099
ELAZIG,Ortalama Sıcaklık (°C),2024-04,14.1999998000001
ELAZIG,Ortalama Sıcaklık (°C),2024-05,19.399999800000103
ELAZIG,Ortalama Sıcaklık (°C),2024-06,24.999999800000104
ELAZIG,Ortalama Sıcaklık (°C),2024-07,29.399999800000103
ELAZIG,Ortalama Sıcaklık (°C),2024-08,29.199999800000104
ELAZIG,Ortalama Sıcaklık (°C),2024-09,24.299999800000105
ELAZIG,Ortalama Sıcaklık (°C),2024-10,17.2999998000001
ELAZIG,Ortalama Sıcaklık (°C),2024-11,9.699999800000104
ELAZIG,Ortalama Sıcaklık (°C),2024-12,3.9999998000001034
ELAZIG,Ortalama En Yüksek Sıcaklık (°C),2024-01,7.100000749999625
ELAZIG,Ortalama En Yüksek Sıcaklık (°C),2024-02,9.300000749999626
ELAZIG,Ortalama En Yüksek Sıcaklık (°C),2024-03,15.000000749999625
ELAZIG,Ortalama En Yüksek Sıcaklık (°C),2024-04,22.00000074999962
ELAZIG,Ortalama En Yüksek Sıcaklık (°C),2024-05,27.80000074999962
ELAZIG,Ortalama En Yüksek Sıcaklık (°C),2024-06,33.90000074999962
ELAZIG,Ortalama En Yüksek Sıcaklık (°C),2024-07,38.40000074999962
ELAZIG,Ortalama En Yüksek Sıcaklık (°C),2024-08,38.50000074999962
ELAZIG,Ortalama En Yüksek Sıcaklık (°C),2024-09,33.60000074999962
ELAZIG,Ortalama En Yüksek Sıcaklık (°C),2024-10,25.900000749999624
ELAZIG,Ortalama En Yüksek Sıcaklık (°C),2024-11,16.900000749999624
ELAZIG,Ortalama En Yüksek Sıcaklık (°C),2024-12,9.700000749999623
ELAZIG,Ortalama En Düşük Sıcaklık (°C),2024-01,-3.1500009749995117
ELAZIG,Ortalama En Düşük Sıcaklık (°C),2024-02,-2.2500009749995122
ELAZIG,Ortalama En Düşük Sıcaklık (°C),2024-03,1.7499990250004873
ELAZIG,Ortalama En Düşük Sıcaklık (°C),2024-04,7.149999025000488
ELAZIG,Ortalama En Düşük Sıcaklık (°C),2024-05,11.649999025000486
ELAZIG,Ortalama En Düşük Sıcaklık (°C),2024-06,16.149999025000486
ELAZIG,Ortalama En Düşük Sıcaklık (°C),2024-07,20.149999025000486
ELAZIG,Ortalama En Düşük Sıcaklık (°C),2024-08,20.04999902500049
ELAZIG,Ortalama En Düşük Sıcaklık (°C),2024-09,15.34999902500049
ELAZIG,Ortalama En Düşük Sıcaklık (°C),2024-10,9.749999025000488
ELAZIG,Ortalama En Düşük Sıcaklık (°C),2024-11,3.9499990250004906
ELAZIG,Ortalama En Düşük Sıcaklık (°C),2024-12,-0.45000097499950886
ELAZIG,Ortalama Güneşlenme Süresi (saat),2024-01,3.7500006749996624
ELAZIG,Ortalama Güneşlenme Süresi (saat),2024-02,4.850000674999662
ELAZIG,Ortalama Güneşlenme Süresi (saat),2024-03,6.150000674999662
ELAZIG,Ortalama Güneşlenme Süresi (saat),2024-04,7.650000674999662
ELAZIG,Ortalama Güneşlenme Süresi (saat),2024-05,9.750000674999661
ELAZIG,Ortalama Güneşlenme Süresi (saat),2024-06,12.050000674999662
ELAZIG,Ortalama Güneşlenme Süresi (saat),2024-07,12.950000674999663
ELAZIG,Ortalama Güneşlenme Süresi (saat),2024-08,12.150000674999662
ELAZIG,Ortalama Güneşlenme Süresi (saat),2024-09,10.650000674999662
ELAZIG,Ortalama Güneşlenme Süresi (saat),2024-10,7.950000674999663
ELAZIG,Ortalama Güneşlenme Süresi (saat),2024-11,5.650000674999664
ELAZIG,Ortalama Güneşlenme Süresi (saat),2024-12,3.450000674999664
ELAZIG,Ortalama Yağışlı Gün Sayısı,2024-01,17.975003062498466
ELAZIG,Ortalama Yağışlı Gün Sayısı,2024-02,17.085003062498465
ELAZIG,Ortalama Yağışlı Gün Sayısı,2024-03,18.325003062498464
ELAZIG,Ortalama Yağışlı Gün Sayısı,2024-04,17.865003062498463
ELAZIG,Ortalama Yağışlı Gün Sayısı,2024-05,16.51500306249846
ELAZIG,Ortalama Yağışlı Gün Sayısı,2024-06,9.915003062498464
ELAZIG,Ortalama Yağışlı Gün Sayısı,2024-07,6.885003062498463
ELAZIG,Ortalama Yağışlı Gün Sayısı,2024-08,6.5150030624984625
ELAZIG,Ortalama Yağışlı Gün Sayısı,2024-09,7.835003062498462
ELAZIG,Ortalama Yağışlı Gün Sayısı,2024-10,12.685003062498463
ELAZIG,Ortalama Yağışlı Gün Sayısı,2024-11,14.855003062498463
ELAZIG,Ortalama Yağışlı Gün Sayısı,2024-12,17.57500306249846
ELAZIG,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-01,66.7000103999948
ELAZIG,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-02,67.6000103999948
ELAZIG,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-03,83.3000103999948
ELAZIG,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-04,88.50001039999479
ELAZIG,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-05,78.8000103999948
ELAZIG,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-06,37.50001039999479
ELAZIG,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-07,28.40001039999479
